Order Date,Order ID,Ship Mode,Customer ID,Segment,City,State,Region,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit,ProfitorLoss,Prof Percentage,IsDiscounted
02-02-2020,CA-2017-128076,Standard Class,BO-11350,Corporate,San Diego,California,West,FUR-FU-10000293,Furniture,Furnishings,210.58,2,0,12.6348,Profit,6,FALSE
02-02-2020,CA-2017-128076,Standard Class,BO-11350,Corporate,San Diego,California,West,OFF-BI-10003638,Office Supplies,Binders,30.96,2,0.2,10.062,Profit,32.5,TRUE
02-02-2020,CA-2017-128076,Standard Class,BO-11350,Corporate,San Diego,California,West,TEC-MA-10002109,Technology,Machines,239.984,2,0.2,38.9974,Profit,16.25,TRUE
03-02-2020,CA-2017-167703,Standard Class,MC-17575,Consumer,Cincinnati,Ohio,East,OFF-BI-10002071,Office Supplies,Binders,5.229,3,0.7,-4.1832,Loss,-80,TRUE
03-02-2020,CA-2017-167703,Standard Class,MC-17575,Consumer,Cincinnati,Ohio,East,OFF-ST-10001490,Office Supplies,Storage,285.552,2,0.2,35.694,Profit,12.5,TRUE
03-02-2020,CA-2017-126354,Standard Class,SC-20380,Consumer,Pembroke Pines,Florida,South,OFF-BI-10000301,Office Supplies,Binders,3.882,2,0.7,-2.588,Loss,-66.66666667,TRUE
03-02-2020,CA-2017-126354,Standard Class,SC-20380,Consumer,Pembroke Pines,Florida,South,OFF-PA-10004381,Office Supplies,Paper,115.296,3,0.2,40.3536,Profit,35,TRUE
03-02-2020,CA-2017-127474,Second Class,RD-19810,Home Office,Chicago,Illinois,Central,OFF-PA-10001166,Office Supplies,Paper,5.184,1,0.2,1.8144,Profit,35,TRUE
03-02-2020,CA-2017-127474,Second Class,RD-19810,Home Office,Chicago,Illinois,Central,OFF-PA-10001033,Office Supplies,Paper,65.584,2,0.2,23.7742,Profit,36.25,TRUE
03-02-2020,CA-2017-127474,Second Class,RD-19810,Home Office,Chicago,Illinois,Central,OFF-PA-10000418,Office Supplies,Paper,419.4,5,0.2,146.79,Profit,35,TRUE
04-02-2020,CA-2017-169474,Standard Class,JF-15355,Consumer,Rochester,New York,East,OFF-AP-10003971,Office Supplies,Appliances,32.67,3,0,8.4942,Profit,26,FALSE
05-02-2020,CA-2017-131282,Second Class,CB-12025,Consumer,Waco,Texas,Central,OFF-AR-10003087,Office Supplies,Art,7.12,5,0.2,0.712,Profit,10,TRUE
05-02-2020,CA-2017-107517,Standard Class,FC-14335,Corporate,Torrance,California,West,OFF-AP-10000275,Office Supplies,Appliances,1640.7,5,0,459.396,Profit,28,FALSE
05-02-2020,CA-2017-107517,Standard Class,FC-14335,Corporate,Torrance,California,West,TEC-PH-10003505,Technology,Phones,371.2,5,0.2,41.76,Profit,11.25,TRUE
06-02-2020,CA-2017-122994,First Class,MV-17485,Consumer,Arlington,Virginia,South,FUR-BO-10004015,Furniture,Bookcases,359.97,3,0,79.1934,Profit,22,FALSE
06-02-2020,CA-2017-115105,Standard Class,BD-11770,Consumer,New York City,New York,East,FUR-BO-10001811,Furniture,Bookcases,240.784,1,0.2,30.098,Profit,12.5,TRUE
06-02-2020,US-2017-101840,Standard Class,SP-20545,Corporate,New York City,New York,East,TEC-PH-10002538,Technology,Phones,227.46,6,0,65.9634,Profit,29,FALSE
06-02-2020,US-2017-101840,Standard Class,SP-20545,Corporate,New York City,New York,East,OFF-BI-10000279,Office Supplies,Binders,46.24,4,0.2,15.606,Profit,33.75,TRUE
06-02-2020,CA-2017-154102,Standard Class,SN-20560,Home Office,San Francisco,California,West,OFF-PA-10001593,Office Supplies,Paper,29.9,5,0,13.455,Profit,45,FALSE
09-02-2020,CA-2017-118773,Standard Class,TP-21415,Consumer,Houston,Texas,Central,TEC-AC-10002402,Technology,Accessories,127.984,2,0.2,15.998,Profit,12.5,TRUE
09-02-2020,CA-2017-118773,Standard Class,TP-21415,Consumer,Houston,Texas,Central,FUR-FU-10000550,Furniture,Furnishings,3.984,2,0.6,-2.6892,Loss,-67.5,TRUE
09-02-2020,CA-2017-150602,Second Class,ML-17395,Corporate,Los Angeles,California,West,FUR-FU-10003142,Furniture,Furnishings,21.12,4,0,6.5472,Profit,31,FALSE
09-02-2020,CA-2017-145807,Standard Class,SB-20170,Consumer,Los Angeles,California,West,OFF-ST-10001370,Office Supplies,Storage,354.9,5,0,17.745,Profit,5,FALSE
10-02-2020,CA-2017-124086,Standard Class,MP-18175,Home Office,Laguna Niguel,California,West,FUR-BO-10004015,Furniture,Bookcases,203.983,2,0.15,16.7986,Profit,8.235294118,TRUE
10-02-2020,CA-2017-123659,First Class,MN-17935,Consumer,Clinton,Maryland,East,OFF-PA-10002464,Office Supplies,Paper,23.12,4,0,11.3288,Profit,49,FALSE
11-02-2020,CA-2017-116204,Second Class,VW-21775,Corporate,San Francisco,California,West,OFF-BI-10001759,Office Supplies,Binders,21.336,7,0.2,7.7343,Profit,36.25,TRUE
11-02-2020,CA-2017-131828,Second Class,CS-11845,Corporate,Seattle,Washington,West,FUR-CH-10004495,Furniture,Chairs,963.136,4,0.2,108.3528,Profit,11.25,TRUE
11-02-2020,CA-2017-131828,Second Class,CS-11845,Corporate,Seattle,Washington,West,TEC-PH-10002923,Technology,Phones,88.776,3,0.2,7.7679,Profit,8.75,TRUE
11-02-2020,US-2017-118535,Standard Class,DJ-13510,Corporate,New York City,New York,East,OFF-LA-10001297,Office Supplies,Labels,20.7,2,0,9.936,Profit,48,FALSE
11-02-2020,CA-2017-138156,First Class,MM-17260,Consumer,Columbus,Ohio,East,FUR-FU-10003601,Furniture,Furnishings,147.568,2,0.2,-3.6892,Loss,-2.5,TRUE
13-02-2020,CA-2017-104801,Standard Class,FH-14350,Consumer,Seattle,Washington,West,OFF-AR-10001547,Office Supplies,Art,6.63,3,0,1.7901,Profit,27,FALSE
13-02-2020,CA-2017-104801,Standard Class,FH-14350,Consumer,Seattle,Washington,West,TEC-AC-10001838,Technology,Accessories,799.96,4,0,343.9828,Profit,43,FALSE
13-02-2020,CA-2017-104801,Standard Class,FH-14350,Consumer,Seattle,Washington,West,FUR-FU-10004017,Furniture,Furnishings,107.53,1,0,21.506,Profit,20,FALSE
13-02-2020,CA-2017-151176,Standard Class,SV-20785,Consumer,Baltimore,Maryland,East,OFF-SU-10001165,Office Supplies,Supplies,25.02,3,0,6.5052,Profit,26,FALSE
13-02-2020,CA-2017-151176,Standard Class,SV-20785,Consumer,Baltimore,Maryland,East,OFF-AR-10000614,Office Supplies,Art,10.71,3,0,2.7846,Profit,26,FALSE
13-02-2020,CA-2017-104906,Standard Class,JP-15460,Corporate,New York City,New York,East,OFF-PA-10001184,Office Supplies,Paper,17.94,3,0,8.7906,Profit,49,FALSE
13-02-2020,CA-2017-154809,Standard Class,MH-17455,Consumer,Minneapolis,Minnesota,Central,OFF-AP-10004785,Office Supplies,Appliances,90.64,8,0,38.9752,Profit,43,FALSE
16-02-2020,CA-2017-118521,Standard Class,LF-17185,Consumer,New York City,New York,East,OFF-PA-10003465,Office Supplies,Paper,37.94,2,0,18.2112,Profit,48,FALSE
16-02-2020,CA-2017-120019,Standard Class,NG-18355,Corporate,Fairfield,Connecticut,East,OFF-ST-10001932,Office Supplies,Storage,579.51,3,0,81.1314,Profit,14,FALSE
16-02-2020,CA-2017-120019,Standard Class,NG-18355,Corporate,Fairfield,Connecticut,East,TEC-PH-10000923,Technology,Phones,14.99,1,0,7.3451,Profit,49,FALSE
16-02-2020,CA-2017-163265,Standard Class,JS-16030,Consumer,Decatur,Illinois,Central,OFF-FA-10004854,Office Supplies,Fasteners,18.368,2,0.2,6.1992,Profit,33.75,TRUE
16-02-2020,CA-2017-163265,Standard Class,JS-16030,Consumer,Decatur,Illinois,Central,FUR-CH-10004063,Furniture,Chairs,600.558,3,0.3,-8.5794,Loss,-1.428571429,TRUE
16-02-2020,CA-2017-163265,Standard Class,JS-16030,Consumer,Decatur,Illinois,Central,OFF-ST-10000642,Office Supplies,Storage,50.352,3,0.2,-8.1822,Loss,-16.25,TRUE
16-02-2020,CA-2017-163265,Standard Class,JS-16030,Consumer,Decatur,Illinois,Central,OFF-AR-10004078,Office Supplies,Art,28.032,6,0.2,3.504,Profit,12.5,TRUE
16-02-2020,CA-2017-163265,Standard Class,JS-16030,Consumer,Decatur,Illinois,Central,FUR-FU-10004270,Furniture,Furnishings,7.692,1,0.6,-3.6537,Loss,-47.5,TRUE
17-02-2020,CA-2017-154039,Standard Class,JK-16120,Home Office,Chicago,Illinois,Central,FUR-TA-10001932,Furniture,Tables,480.96,3,0.5,-269.3376,Loss,-56,TRUE
17-02-2020,CA-2017-154039,Standard Class,JK-16120,Home Office,Chicago,Illinois,Central,TEC-PH-10002789,Technology,Phones,124.792,1,0.2,10.9193,Profit,8.75,TRUE
17-02-2020,US-2017-163195,Second Class,LL-16840,Consumer,Lafayette,Louisiana,South,TEC-PH-10003875,Technology,Phones,29.16,3,0,8.4564,Profit,29,FALSE
17-02-2020,CA-2017-132647,Standard Class,GH-14410,Home Office,Perth Amboy,New Jersey,East,OFF-PA-10001838,Office Supplies,Paper,11.76,2,0,5.7624,Profit,49,FALSE
17-02-2020,CA-2017-132647,Standard Class,GH-14410,Home Office,Perth Amboy,New Jersey,East,OFF-ST-10003123,Office Supplies,Storage,166.45,5,0,39.948,Profit,24,FALSE
17-02-2020,CA-2017-159149,First Class,CR-12820,Home Office,Houston,Texas,Central,FUR-BO-10001601,Furniture,Bookcases,89.0664,1,0.32,-17.0274,Loss,-19.11764706,TRUE
17-02-2020,CA-2017-159149,First Class,CR-12820,Home Office,Houston,Texas,Central,OFF-AR-10000937,Office Supplies,Art,175.44,6,0.2,52.632,Profit,30,TRUE
17-02-2020,CA-2017-159149,First Class,CR-12820,Home Office,Houston,Texas,Central,TEC-PH-10000038,Technology,Phones,438.336,4,0.2,-87.6672,Loss,-20,TRUE
17-02-2020,CA-2017-109085,First Class,CK-12325,Home Office,Troy,Ohio,East,FUR-TA-10001086,Furniture,Tables,455.97,5,0.4,-106.393,Loss,-23.33333333,TRUE
17-02-2020,CA-2017-109085,First Class,CK-12325,Home Office,Troy,Ohio,East,OFF-BI-10001525,Office Supplies,Binders,5.715,5,0.7,-4.7625,Loss,-83.33333333,TRUE
17-02-2020,CA-2017-109085,First Class,CK-12325,Home Office,Troy,Ohio,East,TEC-PH-10000526,Technology,Phones,57.594,1,0.4,-11.5188,Loss,-20,TRUE
17-02-2020,CA-2017-109085,First Class,CK-12325,Home Office,Troy,Ohio,East,FUR-FU-10004973,Furniture,Furnishings,30.144,2,0.2,8.2896,Profit,27.5,TRUE
17-02-2020,CA-2017-109085,First Class,CK-12325,Home Office,Troy,Ohio,East,FUR-CH-10003981,Furniture,Chairs,899.43,5,0.3,-12.849,Loss,-1.428571429,TRUE
18-02-2020,CA-2017-164707,Second Class,CV-12805,Corporate,Los Angeles,California,West,TEC-PH-10001924,Technology,Phones,167.976,3,0.2,10.4985,Profit,6.25,TRUE
18-02-2020,CA-2017-164707,Second Class,CV-12805,Corporate,Los Angeles,California,West,TEC-AC-10004864,Technology,Accessories,109.53,3,0,47.0979,Profit,43,FALSE
18-02-2020,CA-2017-164707,Second Class,CV-12805,Corporate,Los Angeles,California,West,OFF-LA-10004345,Office Supplies,Labels,9.82,2,0,4.8118,Profit,49,FALSE
19-02-2020,CA-2017-122693,Second Class,NH-18610,Corporate,Roswell,Georgia,South,OFF-AP-10002518,Office Supplies,Appliances,1245.86,7,0,361.2994,Profit,29,FALSE
19-02-2020,CA-2017-166415,Standard Class,ME-17725,Consumer,Seattle,Washington,West,OFF-FA-10004968,Office Supplies,Fasteners,11.22,3,0,0.2244,Profit,2,FALSE
19-02-2020,CA-2017-134838,First Class,ED-13885,Home Office,Los Angeles,California,West,OFF-AR-10000634,Office Supplies,Art,12.84,3,0,3.4668,Profit,27,FALSE
19-02-2020,CA-2017-134838,First Class,ED-13885,Home Office,Los Angeles,California,West,FUR-FU-10004018,Furniture,Furnishings,44.67,3,0,12.0609,Profit,27,FALSE
20-02-2020,CA-2017-105809,First Class,HW-14935,Corporate,San Diego,California,West,FUR-FU-10004090,Furniture,Furnishings,22.23,1,0,7.3359,Profit,33,FALSE
20-02-2020,CA-2017-105809,First Class,HW-14935,Corporate,San Diego,California,West,TEC-PH-10001580,Technology,Phones,215.968,2,0.2,18.8972,Profit,8.75,TRUE
20-02-2020,CA-2017-150525,Standard Class,JP-16135,Home Office,Muskogee,Oklahoma,Central,OFF-AR-10002375,Office Supplies,Art,6.56,2,0,1.9024,Profit,29,FALSE
20-02-2020,CA-2017-150525,Standard Class,JP-16135,Home Office,Muskogee,Oklahoma,Central,OFF-AP-10000595,Office Supplies,Appliances,13.11,3,0,3.4086,Profit,26,FALSE
20-02-2020,CA-2017-105445,Second Class,BP-11095,Corporate,Louisville,Colorado,West,OFF-FA-10001229,Office Supplies,Fasteners,9.432,3,0.2,3.0654,Profit,32.5,TRUE
20-02-2020,CA-2017-135937,Standard Class,KM-16375,Home Office,Gilbert,Arizona,West,TEC-PH-10004447,Technology,Phones,333.576,3,0.2,25.0182,Profit,7.5,TRUE
20-02-2020,CA-2017-135937,Standard Class,KM-16375,Home Office,Gilbert,Arizona,West,TEC-AC-10001114,Technology,Accessories,31.992,1,0.2,4.7988,Profit,15,TRUE
20-02-2020,CA-2017-135937,Standard Class,KM-16375,Home Office,Gilbert,Arizona,West,OFF-ST-10000563,Office Supplies,Storage,51.168,2,0.2,-6.396,Loss,-12.5,TRUE
20-02-2020,CA-2017-135937,Standard Class,KM-16375,Home Office,Gilbert,Arizona,West,OFF-EN-10004846,Office Supplies,Envelopes,10.64,5,0.2,3.857,Profit,36.25,TRUE
20-02-2020,CA-2017-135937,Standard Class,KM-16375,Home Office,Gilbert,Arizona,West,FUR-FU-10002253,Furniture,Furnishings,68.704,2,0.2,16.3172,Profit,23.75,TRUE
20-02-2020,CA-2017-135937,Standard Class,KM-16375,Home Office,Gilbert,Arizona,West,FUR-TA-10001039,Furniture,Tables,386.91,9,0.5,-185.7168,Loss,-48,TRUE
21-02-2020,CA-2017-124940,Standard Class,DK-13090,Consumer,Carrollton,Texas,Central,TEC-AC-10002076,Technology,Accessories,47.904,1,0.2,-2.994,Loss,-6.25,TRUE
23-02-2020,CA-2017-104647,Standard Class,CK-12595,Consumer,Los Angeles,California,West,OFF-PA-10002870,Office Supplies,Paper,37.44,6,0,16.848,Profit,45,FALSE
23-02-2020,CA-2017-136007,Standard Class,AC-10615,Corporate,Seattle,Washington,West,OFF-FA-10002701,Office Supplies,Fasteners,8.4,5,0,0.336,Profit,4,FALSE
23-02-2020,CA-2017-136007,Standard Class,AC-10615,Corporate,Seattle,Washington,West,TEC-PH-10003589,Technology,Phones,71.96,5,0.2,25.186,Profit,35,TRUE
24-02-2020,CA-2017-111374,Standard Class,CB-12415,Consumer,Philadelphia,Pennsylvania,East,OFF-BI-10004970,Office Supplies,Binders,4.956,4,0.7,-3.7996,Loss,-76.66666667,TRUE
24-02-2020,CA-2017-127397,Standard Class,ES-14080,Corporate,Philadelphia,Pennsylvania,East,OFF-PA-10001125,Office Supplies,Paper,123.92,5,0.2,38.725,Profit,31.25,TRUE
24-02-2020,CA-2017-127397,Standard Class,ES-14080,Corporate,Philadelphia,Pennsylvania,East,TEC-AC-10003033,Technology,Accessories,1319.8,5,0.2,214.4675,Profit,16.25,TRUE
25-02-2020,US-2017-134642,Standard Class,SW-20245,Consumer,Greenville,North Carolina,South,FUR-CH-10002880,Furniture,Chairs,196.784,2,0.2,-22.1382,Loss,-11.25,TRUE
25-02-2020,US-2017-134642,Standard Class,SW-20245,Consumer,Greenville,North Carolina,South,FUR-BO-10004709,Furniture,Bookcases,231.92,5,0.2,5.798,Profit,2.5,TRUE
26-02-2020,CA-2017-117212,Second Class,BT-11530,Home Office,Los Angeles,California,West,OFF-AP-10004532,Office Supplies,Appliances,81.92,4,0,22.1184,Profit,27,FALSE
26-02-2020,CA-2017-117212,Second Class,BT-11530,Home Office,Los Angeles,California,West,TEC-PH-10004447,Technology,Phones,889.536,8,0.2,66.7152,Profit,7.5,TRUE
26-02-2020,CA-2017-117212,Second Class,BT-11530,Home Office,Los Angeles,California,West,FUR-CH-10003973,Furniture,Chairs,892.224,3,0.2,89.2224,Profit,10,TRUE
26-02-2020,CA-2017-117212,Second Class,BT-11530,Home Office,Los Angeles,California,West,OFF-PA-10001970,Office Supplies,Paper,223.92,4,0,109.7208,Profit,49,FALSE
26-02-2020,CA-2017-117212,Second Class,BT-11530,Home Office,Los Angeles,California,West,OFF-PA-10000682,Office Supplies,Paper,23.12,4,0,11.3288,Profit,49,FALSE
26-02-2020,CA-2017-121706,Standard Class,BM-11140,Consumer,Santa Barbara,California,West,OFF-AP-10003287,Office Supplies,Appliances,356.79,7,0,99.9012,Profit,28,FALSE
26-02-2020,CA-2017-121258,Standard Class,DB-13060,Consumer,Costa Mesa,California,West,FUR-FU-10000747,Furniture,Furnishings,91.96,2,0,15.6332,Profit,17,FALSE
26-02-2020,CA-2017-121258,Standard Class,DB-13060,Consumer,Costa Mesa,California,West,TEC-PH-10003645,Technology,Phones,258.576,2,0.2,19.3932,Profit,7.5,TRUE
26-02-2020,CA-2017-121258,Standard Class,DB-13060,Consumer,Costa Mesa,California,West,OFF-PA-10004041,Office Supplies,Paper,29.6,4,0,13.32,Profit,45,FALSE
28-02-2020,CA-2017-101959,Standard Class,DB-13660,Consumer,Middletown,Connecticut,East,OFF-BI-10001757,Office Supplies,Binders,9.84,2,0,4.7232,Profit,48,FALSE
28-02-2020,CA-2017-101959,Standard Class,DB-13660,Consumer,Middletown,Connecticut,East,OFF-PA-10002137,Office Supplies,Paper,7.78,1,0,3.501,Profit,45,FALSE
02-03-2020,CA-2017-146024,Standard Class,SC-20770,Corporate,Dallas,Texas,Central,OFF-SU-10001935,Office Supplies,Supplies,6.976,4,0.2,-1.3952,Loss,-20,TRUE
02-03-2020,CA-2017-163902,Standard Class,MY-17380,Corporate,Los Angeles,California,West,TEC-PH-10000675,Technology,Phones,196.776,3,0.2,14.7582,Profit,7.5,TRUE
02-03-2020,CA-2017-163902,Standard Class,MY-17380,Corporate,Los Angeles,California,West,TEC-AC-10000580,Technology,Accessories,479.94,6,0,52.7934,Profit,11,FALSE
02-03-2020,CA-2017-104885,Standard Class,DB-13555,Corporate,Newark,Delaware,East,OFF-AR-10001615,Office Supplies,Art,59.52,3,0,15.4752,Profit,26,FALSE
02-03-2020,CA-2017-104885,Standard Class,DB-13555,Corporate,Newark,Delaware,East,OFF-EN-10003286,Office Supplies,Envelopes,57.96,7,0,27.2412,Profit,47,FALSE
02-03-2020,CA-2017-104885,Standard Class,DB-13555,Corporate,Newark,Delaware,East,FUR-BO-10003660,Furniture,Bookcases,441.96,2,0,101.6508,Profit,23,FALSE
02-03-2020,CA-2017-104885,Standard Class,DB-13555,Corporate,Newark,Delaware,East,OFF-PA-10002764,Office Supplies,Paper,68.04,6,0,33.3396,Profit,49,FALSE
02-03-2020,CA-2017-152261,Standard Class,JA-15970,Consumer,Cuyahoga Falls,Ohio,East,OFF-BI-10002353,Office Supplies,Binders,18.528,4,0.7,-12.352,Loss,-66.66666667,TRUE
02-03-2020,CA-2017-155712,Standard Class,KD-16615,Corporate,Los Angeles,California,West,OFF-BI-10004224,Office Supplies,Binders,107.648,2,0.2,33.64,Profit,31.25,TRUE
03-03-2020,CA-2017-121804,Standard Class,LP-17095,Consumer,Murray,Kentucky,South,OFF-AP-10004859,Office Supplies,Appliances,72.8,5,0,19.656,Profit,27,FALSE
03-03-2020,CA-2017-127621,Standard Class,RE-19450,Consumer,Dallas,Texas,Central,OFF-PA-10001307,Office Supplies,Paper,26.88,8,0.2,9.744,Profit,36.25,TRUE
03-03-2020,CA-2017-111815,Standard Class,EP-13915,Consumer,Dearborn Heights,Michigan,Central,FUR-CH-10000785,Furniture,Chairs,180.98,1,0,47.0548,Profit,26,FALSE
03-03-2020,CA-2017-111815,Standard Class,EP-13915,Consumer,Dearborn Heights,Michigan,Central,TEC-AC-10002926,Technology,Accessories,99.98,2,0,42.9914,Profit,43,FALSE
03-03-2020,CA-2017-123085,Standard Class,EJ-13720,Consumer,Los Angeles,California,West,TEC-AC-10000990,Technology,Accessories,1049.44,8,0,440.7648,Profit,42,FALSE
03-03-2020,CA-2017-123085,Standard Class,EJ-13720,Consumer,Los Angeles,California,West,FUR-CH-10003968,Furniture,Chairs,170.352,3,0.2,-17.0352,Loss,-10,TRUE
03-03-2020,CA-2017-117513,Standard Class,BT-11395,Corporate,Los Angeles,California,West,FUR-TA-10001520,Furniture,Tables,399.672,7,0.2,-14.9877,Loss,-3.75,TRUE
04-03-2020,CA-2017-110478,Standard Class,SP-20860,Corporate,Los Angeles,California,West,OFF-AR-10001573,Office Supplies,Art,9.32,4,0,2.7028,Profit,29,FALSE
04-03-2020,CA-2017-110478,Standard Class,SP-20860,Corporate,Los Angeles,California,West,OFF-EN-10000483,Office Supplies,Envelopes,15.25,1,0,7.015,Profit,46,FALSE
04-03-2020,CA-2017-142174,Standard Class,DP-13000,Consumer,Houston,Texas,Central,OFF-PA-10000806,Office Supplies,Paper,89.568,2,0.2,32.4684,Profit,36.25,TRUE
04-03-2020,US-2017-119816,Second Class,TT-21460,Home Office,Houston,Texas,Central,FUR-FU-10004848,Furniture,Furnishings,103.5,5,0.6,-77.625,Loss,-75,TRUE
04-03-2020,US-2017-119816,Second Class,TT-21460,Home Office,Houston,Texas,Central,OFF-LA-10002381,Office Supplies,Labels,2.464,1,0.2,0.8624,Profit,35,TRUE
04-03-2020,US-2017-119816,Second Class,TT-21460,Home Office,Houston,Texas,Central,OFF-ST-10000918,Office Supplies,Storage,8.72,1,0.2,0.654,Profit,7.5,TRUE
05-03-2020,CA-2017-147753,Same Day,PK-19075,Consumer,Milwaukee,Wisconsin,Central,OFF-LA-10003537,Office Supplies,Labels,25.06,2,0,11.7782,Profit,47,FALSE
05-03-2020,CA-2017-168123,Same Day,JD-16060,Consumer,Rochester,Minnesota,Central,OFF-FA-10002763,Office Supplies,Fasteners,7.9,2,0,2.528,Profit,32,FALSE
05-03-2020,CA-2017-168123,Same Day,JD-16060,Consumer,Rochester,Minnesota,Central,OFF-ST-10000877,Office Supplies,Storage,221.16,4,0,57.5016,Profit,26,FALSE
05-03-2020,CA-2017-168123,Same Day,JD-16060,Consumer,Rochester,Minnesota,Central,OFF-BI-10001071,Office Supplies,Binders,127.96,2,0,62.7004,Profit,49,FALSE
05-03-2020,CA-2017-168123,Same Day,JD-16060,Consumer,Rochester,Minnesota,Central,OFF-BI-10001097,Office Supplies,Binders,18.69,3,0,9.1581,Profit,49,FALSE
05-03-2020,CA-2017-161046,Same Day,CB-12535,Corporate,Southaven,Mississippi,South,OFF-EN-10003862,Office Supplies,Envelopes,42.68,4,0,19.6328,Profit,46,FALSE
05-03-2020,CA-2017-161046,Same Day,CB-12535,Corporate,Southaven,Mississippi,South,TEC-AC-10004571,Technology,Accessories,299.97,3,0,125.9874,Profit,42,FALSE
05-03-2020,CA-2017-161046,Same Day,CB-12535,Corporate,Southaven,Mississippi,South,OFF-AP-10000891,Office Supplies,Appliances,262.24,2,0,78.672,Profit,30,FALSE
05-03-2020,CA-2017-161046,Same Day,CB-12535,Corporate,Southaven,Mississippi,South,OFF-BI-10002026,Office Supplies,Binders,234.36,6,0,112.4928,Profit,48,FALSE
06-03-2020,CA-2017-168193,Second Class,RM-19750,Consumer,New York City,New York,East,OFF-PA-10002254,Office Supplies,Paper,26.38,1,0,12.1348,Profit,46,FALSE
06-03-2020,CA-2017-168193,Second Class,RM-19750,Consumer,New York City,New York,East,FUR-FU-10002554,Furniture,Furnishings,71.97,3,0,16.5531,Profit,23,FALSE
06-03-2020,US-2017-119039,Standard Class,BF-11170,Home Office,San Francisco,California,West,OFF-BI-10004182,Office Supplies,Binders,14.976,9,0.2,5.4288,Profit,36.25,TRUE
06-03-2020,CA-2017-125101,Second Class,SH-19975,Corporate,San Francisco,California,West,OFF-ST-10000675,Office Supplies,Storage,67.78,2,0,16.945,Profit,25,FALSE
06-03-2020,CA-2017-167640,Standard Class,FC-14245,Home Office,San Francisco,California,West,OFF-AR-10003158,Office Supplies,Art,23.88,6,0,8.1192,Profit,34,FALSE
